Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
03-06-2026;11:15:00;03-06-2026;11:30:00;="541448810000120868";;AMR-meter;Afname Actief;10,150;kWh;Gevalideerd;
03-06-2026;11:15:00;03-06-2026;11:30:00;="541448810000120868";;AMR-meter;Afname Reactief;13,637;kVArh;Gevalideerd;
03-06-2026;11:15:00;03-06-2026;11:30:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;11:15:00;03-06-2026;11:30:00;="541448810000120868";;AMR-meter;Afname Inductief;18,550;kVArh;Gevalideerd;
03-06-2026;11:30:00;03-06-2026;11:45:00;="541448810000120868";;AMR-meter;Afname Actief;0,700;kWh;Gevalideerd;
03-06-2026;11:30:00;03-06-2026;11:45:00;="541448810000120868";;AMR-meter;Afname Reactief;2,111;kVArh;Gevalideerd;
03-06-2026;11:30:00;03-06-2026;11:45:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;11:30:00;03-06-2026;11:45:00;="541448810000120868";;AMR-meter;Afname Inductief;2,450;kVArh;Gevalideerd;
03-06-2026;11:45:00;03-06-2026;12:00:00;="541448810000120868";;AMR-meter;Afname Actief;4,200;kWh;Gevalideerd;
03-06-2026;11:45:00;03-06-2026;12:00:00;="541448810000120868";;AMR-meter;Afname Reactief;4,617;kVArh;Gevalideerd;
03-06-2026;11:45:00;03-06-2026;12:00:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;11:45:00;03-06-2026;12:00:00;="541448810000120868";;AMR-meter;Afname Inductief;6,650;kVArh;Gevalideerd;
03-06-2026;12:00:00;03-06-2026;12:15:00;="541448810000120868";;AMR-meter;Afname Actief;1,050;kWh;Gevalideerd;
03-06-2026;12:00:00;03-06-2026;12:15:00;="541448810000120868";;AMR-meter;Afname Reactief;2,642;kVArh;Gevalideerd;
03-06-2026;12:00:00;03-06-2026;12:15:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;12:00:00;03-06-2026;12:15:00;="541448810000120868";;AMR-meter;Afname Inductief;3,150;kVArh;Gevalideerd;
03-06-2026;12:15:00;03-06-2026;12:30:00;="541448810000120868";;AMR-meter;Afname Actief;5,250;kWh;Gevalideerd;
03-06-2026;12:15:00;03-06-2026;12:30:00;="541448810000120868";;AMR-meter;Afname Reactief;7,609;kVArh;Gevalideerd;
03-06-2026;12:15:00;03-06-2026;12:30:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;12:15:00;03-06-2026;12:30:00;="541448810000120868";;AMR-meter;Afname Inductief;10,150;kVArh;Gevalideerd;
03-06-2026;12:30:00;03-06-2026;12:45:00;="541448810000120868";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
03-06-2026;12:30:00;03-06-2026;12:45:00;="541448810000120868";;AMR-meter;Afname Reactief;2,100;kVArh;Gevalideerd;
03-06-2026;12:30:00;03-06-2026;12:45:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;12:30:00;03-06-2026;12:45:00;="541448810000120868";;AMR-meter;Afname Inductief;2,100;kVArh;Gevalideerd;
03-06-2026;12:45:00;03-06-2026;13:00:00;="541448810000120868";;AMR-meter;Afname Actief;10,850;kWh;Gevalideerd;
03-06-2026;12:45:00;03-06-2026;13:00:00;="541448810000120868";;AMR-meter;Afname Reactief;12,949;kVArh;Gevalideerd;
03-06-2026;12:45:00;03-06-2026;13:00:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;12:45:00;03-06-2026;13:00:00;="541448810000120868";;AMR-meter;Afname Inductief;18,200;kVArh;Gevalideerd;
03-06-2026;13:00:00;03-06-2026;13:15:00;="541448810000120868";;AMR-meter;Afname Actief;9,800;kWh;Gevalideerd;
03-06-2026;13:00:00;03-06-2026;13:15:00;="541448810000120868";;AMR-meter;Afname Reactief;11,007;kVArh;Gevalideerd;
03-06-2026;13:00:00;03-06-2026;13:15:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;13:00:00;03-06-2026;13:15:00;="541448810000120868";;AMR-meter;Afname Inductief;15,750;kVArh;Gevalideerd;
03-06-2026;13:15:00;03-06-2026;13:30:00;="541448810000120868";;AMR-meter;Afname Actief;0,350;kWh;Gevalideerd;
03-06-2026;13:15:00;03-06-2026;13:30:00;="541448810000120868";;AMR-meter;Afname Reactief;0,881;kVArh;Gevalideerd;
03-06-2026;13:15:00;03-06-2026;13:30:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;13:15:00;03-06-2026;13:30:00;="541448810000120868";;AMR-meter;Afname Inductief;1,050;kVArh;Gevalideerd;
03-06-2026;13:30:00;03-06-2026;13:45:00;="541448810000120868";;AMR-meter;Afname Actief;1,750;kWh;Gevalideerd;
03-06-2026;13:30:00;03-06-2026;13:45:00;="541448810000120868";;AMR-meter;Afname Reactief;4,753;kVArh;Gevalideerd;
03-06-2026;13:30:00;03-06-2026;13:45:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;13:30:00;03-06-2026;13:45:00;="541448810000120868";;AMR-meter;Afname Inductief;5,600;kVArh;Gevalideerd;
03-06-2026;13:45:00;03-06-2026;14:00:00;="541448810000120868";;AMR-meter;Afname Actief;20,300;kWh;Gevalideerd;
03-06-2026;13:45:00;03-06-2026;14:00:00;="541448810000120868";;AMR-meter;Afname Reactief;5,225;kVArh;Gevalideerd;
03-06-2026;13:45:00;03-06-2026;14:00:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;13:45:00;03-06-2026;14:00:00;="541448810000120868";;AMR-meter;Afname Inductief;15,050;kVArh;Gevalideerd;
03-06-2026;14:00:00;03-06-2026;14:15:00;="541448810000120868";;AMR-meter;Afname Actief;9,100;kWh;Gevalideerd;
03-06-2026;14:00:00;03-06-2026;14:15:00;="541448810000120868";;AMR-meter;Afname Reactief;10,296;kVArh;Gevalideerd;
03-06-2026;14:00:00;03-06-2026;14:15:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;14:00:00;03-06-2026;14:15:00;="541448810000120868";;AMR-meter;Afname Inductief;14,700;kVArh;Gevalideerd;
03-06-2026;14:15:00;03-06-2026;14:30:00;="541448810000120868";;AMR-meter;Afname Actief;7,700;kWh;Gevalideerd;
03-06-2026;14:15:00;03-06-2026;14:30:00;="541448810000120868";;AMR-meter;Afname Reactief;5,373;kVArh;Gevalideerd;
03-06-2026;14:15:00;03-06-2026;14:30:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;14:15:00;03-06-2026;14:30:00;="541448810000120868";;AMR-meter;Afname Inductief;9,100;kVArh;Gevalideerd;
03-06-2026;14:30:00;03-06-2026;14:45:00;="541448810000120868";;AMR-meter;Afname Actief;8,400;kWh;Gevalideerd;
03-06-2026;14:30:00;03-06-2026;14:45:00;="541448810000120868";;AMR-meter;Afname Reactief;5,384;kVArh;Gevalideerd;
03-06-2026;14:30:00;03-06-2026;14:45:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;14:30:00;03-06-2026;14:45:00;="541448810000120868";;AMR-meter;Afname Inductief;9,450;kVArh;Gevalideerd;
03-06-2026;14:45:00;03-06-2026;15:00:00;="541448810000120868";;AMR-meter;Afname Actief;11,900;kWh;Gevalideerd;
03-06-2026;14:45:00;03-06-2026;15:00:00;="541448810000120868";;AMR-meter;Afname Reactief;5,790;kVArh;Gevalideerd;
03-06-2026;14:45:00;03-06-2026;15:00:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;14:45:00;03-06-2026;15:00:00;="541448810000120868";;AMR-meter;Afname Inductief;11,550;kVArh;Gevalideerd;
03-06-2026;15:00:00;03-06-2026;15:15:00;="541448810000120868";;AMR-meter;Afname Actief;12,600;kWh;Gevalideerd;
03-06-2026;15:00:00;03-06-2026;15:15:00;="541448810000120868";;AMR-meter;Afname Reactief;11,402;kVArh;Gevalideerd;
03-06-2026;15:00:00;03-06-2026;15:15:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;15:00:00;03-06-2026;15:15:00;="541448810000120868";;AMR-meter;Afname Inductief;17,500;kVArh;Gevalideerd;
03-06-2026;15:15:00;03-06-2026;15:30:00;="541448810000120868";;AMR-meter;Afname Actief;18,550;kWh;Gevalideerd;
03-06-2026;15:15:00;03-06-2026;15:30:00;="541448810000120868";;AMR-meter;Afname Reactief;10,272;kVArh;Gevalideerd;
03-06-2026;15:15:00;03-06-2026;15:30:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;15:15:00;03-06-2026;15:30:00;="541448810000120868";;AMR-meter;Afname Inductief;19,250;kVArh;Gevalideerd;
03-06-2026;15:30:00;03-06-2026;15:45:00;="541448810000120868";;AMR-meter;Afname Actief;33,250;kWh;Gevalideerd;
03-06-2026;15:30:00;03-06-2026;15:45:00;="541448810000120868";;AMR-meter;Afname Reactief;3,857;kVArh;Gevalideerd;
03-06-2026;15:30:00;03-06-2026;15:45:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;15:30:00;03-06-2026;15:45:00;="541448810000120868";;AMR-meter;Afname Inductief;19,950;kVArh;Gevalideerd;
03-06-2026;15:45:00;03-06-2026;16:00:00;="541448810000120868";;AMR-meter;Afname Actief;36,050;kWh;Gevalideerd;
03-06-2026;15:45:00;03-06-2026;16:00:00;="541448810000120868";;AMR-meter;Afname Reactief;0,752;kVArh;Gevalideerd;
03-06-2026;15:45:00;03-06-2026;16:00:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;15:45:00;03-06-2026;16:00:00;="541448810000120868";;AMR-meter;Afname Inductief;18,200;kVArh;Gevalideerd;
03-06-2026;16:00:00;03-06-2026;16:15:00;="541448810000120868";;AMR-meter;Afname Actief;43,400;kWh;Gevalideerd;
03-06-2026;16:00:00;03-06-2026;16:15:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;16:00:00;03-06-2026;16:15:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;16:00:00;03-06-2026;16:15:00;="541448810000120868";;AMR-meter;Afname Inductief;19,250;kVArh;Gevalideerd;
03-06-2026;16:15:00;03-06-2026;16:30:00;="541448810000120868";;AMR-meter;Afname Actief;40,950;kWh;Gevalideerd;
03-06-2026;16:15:00;03-06-2026;16:30:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;16:15:00;03-06-2026;16:30:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;16:15:00;03-06-2026;16:30:00;="541448810000120868";;AMR-meter;Afname Inductief;19,250;kVArh;Gevalideerd;
03-06-2026;16:30:00;03-06-2026;16:45:00;="541448810000120868";;AMR-meter;Afname Actief;28,000;kWh;Gevalideerd;
03-06-2026;16:30:00;03-06-2026;16:45:00;="541448810000120868";;AMR-meter;Afname Reactief;4,648;kVArh;Gevalideerd;
03-06-2026;16:30:00;03-06-2026;16:45:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;16:30:00;03-06-2026;16:45:00;="541448810000120868";;AMR-meter;Afname Inductief;18,200;kVArh;Gevalideerd;
03-06-2026;16:45:00;03-06-2026;17:00:00;="541448810000120868";;AMR-meter;Afname Actief;46,550;kWh;Gevalideerd;
03-06-2026;16:45:00;03-06-2026;17:00:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;16:45:00;03-06-2026;17:00:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;16:45:00;03-06-2026;17:00:00;="541448810000120868";;AMR-meter;Afname Inductief;18,900;kVArh;Gevalideerd;
03-06-2026;17:00:00;03-06-2026;17:15:00;="541448810000120868";;AMR-meter;Afname Actief;55,300;kWh;Gevalideerd;
03-06-2026;17:00:00;03-06-2026;17:15:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;17:00:00;03-06-2026;17:15:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;17:00:00;03-06-2026;17:15:00;="541448810000120868";;AMR-meter;Afname Inductief;19,250;kVArh;Gevalideerd;
03-06-2026;17:15:00;03-06-2026;17:30:00;="541448810000120868";;AMR-meter;Afname Actief;56,350;kWh;Gevalideerd;
03-06-2026;17:15:00;03-06-2026;17:30:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;17:15:00;03-06-2026;17:30:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;17:15:00;03-06-2026;17:30:00;="541448810000120868";;AMR-meter;Afname Inductief;18,900;kVArh;Gevalideerd;
03-06-2026;17:30:00;03-06-2026;17:45:00;="541448810000120868";;AMR-meter;Afname Actief;52,500;kWh;Gevalideerd;
03-06-2026;17:30:00;03-06-2026;17:45:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;17:30:00;03-06-2026;17:45:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;17:30:00;03-06-2026;17:45:00;="541448810000120868";;AMR-meter;Afname Inductief;19,250;kVArh;Gevalideerd;
03-06-2026;17:45:00;03-06-2026;18:00:00;="541448810000120868";;AMR-meter;Afname Actief;40,250;kWh;Gevalideerd;
03-06-2026;17:45:00;03-06-2026;18:00:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;17:45:00;03-06-2026;18:00:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;17:45:00;03-06-2026;18:00:00;="541448810000120868";;AMR-meter;Afname Inductief;18,550;kVArh;Gevalideerd;
03-06-2026;18:00:00;03-06-2026;18:15:00;="541448810000120868";;AMR-meter;Afname Actief;48,300;kWh;Gevalideerd;
03-06-2026;18:00:00;03-06-2026;18:15:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;18:00:00;03-06-2026;18:15:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;18:00:00;03-06-2026;18:15:00;="541448810000120868";;AMR-meter;Afname Inductief;19,600;kVArh;Gevalideerd;
03-06-2026;18:15:00;03-06-2026;18:30:00;="541448810000120868";;AMR-meter;Afname Actief;52,150;kWh;Gevalideerd;
03-06-2026;18:15:00;03-06-2026;18:30:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;18:15:00;03-06-2026;18:30:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;18:15:00;03-06-2026;18:30:00;="541448810000120868";;AMR-meter;Afname Inductief;19,250;kVArh;Gevalideerd;
03-06-2026;18:30:00;03-06-2026;18:45:00;="541448810000120868";;AMR-meter;Afname Actief;52,500;kWh;Gevalideerd;
03-06-2026;18:30:00;03-06-2026;18:45:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;18:30:00;03-06-2026;18:45:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;18:30:00;03-06-2026;18:45:00;="541448810000120868";;AMR-meter;Afname Inductief;18,550;kVArh;Gevalideerd;
03-06-2026;18:45:00;03-06-2026;19:00:00;="541448810000120868";;AMR-meter;Afname Actief;56,700;kWh;Gevalideerd;
03-06-2026;18:45:00;03-06-2026;19:00:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;18:45:00;03-06-2026;19:00:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;18:45:00;03-06-2026;19:00:00;="541448810000120868";;AMR-meter;Afname Inductief;19,250;kVArh;Gevalideerd;
03-06-2026;19:00:00;03-06-2026;19:15:00;="541448810000120868";;AMR-meter;Afname Actief;58,100;kWh;Gevalideerd;
03-06-2026;19:00:00;03-06-2026;19:15:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;19:00:00;03-06-2026;19:15:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;19:00:00;03-06-2026;19:15:00;="541448810000120868";;AMR-meter;Afname Inductief;18,900;kVArh;Gevalideerd;
03-06-2026;19:15:00;03-06-2026;19:30:00;="541448810000120868";;AMR-meter;Afname Actief;58,800;kWh;Gevalideerd;
03-06-2026;19:15:00;03-06-2026;19:30:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;19:15:00;03-06-2026;19:30:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;19:15:00;03-06-2026;19:30:00;="541448810000120868";;AMR-meter;Afname Inductief;18,900;kVArh;Gevalideerd;
03-06-2026;19:30:00;03-06-2026;19:45:00;="541448810000120868";;AMR-meter;Afname Actief;53,900;kWh;Gevalideerd;
03-06-2026;19:30:00;03-06-2026;19:45:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;19:30:00;03-06-2026;19:45:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;19:30:00;03-06-2026;19:45:00;="541448810000120868";;AMR-meter;Afname Inductief;22,050;kVArh;Gevalideerd;
03-06-2026;19:45:00;03-06-2026;20:00:00;="541448810000120868";;AMR-meter;Afname Actief;58,450;kWh;Gevalideerd;
03-06-2026;19:45:00;03-06-2026;20:00:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;19:45:00;03-06-2026;20:00:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;19:45:00;03-06-2026;20:00:00;="541448810000120868";;AMR-meter;Afname Inductief;21,350;kVArh;Gevalideerd;
03-06-2026;20:00:00;03-06-2026;20:15:00;="541448810000120868";;AMR-meter;Afname Actief;61,600;kWh;Gevalideerd;
03-06-2026;20:00:00;03-06-2026;20:15:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;20:00:00;03-06-2026;20:15:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;20:00:00;03-06-2026;20:15:00;="541448810000120868";;AMR-meter;Afname Inductief;22,050;kVArh;Gevalideerd;
03-06-2026;20:15:00;03-06-2026;20:30:00;="541448810000120868";;AMR-meter;Afname Actief;65,800;kWh;Gevalideerd;
03-06-2026;20:15:00;03-06-2026;20:30:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;20:15:00;03-06-2026;20:30:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;20:15:00;03-06-2026;20:30:00;="541448810000120868";;AMR-meter;Afname Inductief;22,050;kVArh;Gevalideerd;
03-06-2026;20:30:00;03-06-2026;20:45:00;="541448810000120868";;AMR-meter;Afname Actief;68,600;kWh;Gevalideerd;
03-06-2026;20:30:00;03-06-2026;20:45:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;20:30:00;03-06-2026;20:45:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;20:30:00;03-06-2026;20:45:00;="541448810000120868";;AMR-meter;Afname Inductief;23,800;kVArh;Gevalideerd;
03-06-2026;20:45:00;03-06-2026;21:00:00;="541448810000120868";;AMR-meter;Afname Actief;72,800;kWh;Gevalideerd;
03-06-2026;20:45:00;03-06-2026;21:00:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;20:45:00;03-06-2026;21:00:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;20:45:00;03-06-2026;21:00:00;="541448810000120868";;AMR-meter;Afname Inductief;25,550;kVArh;Gevalideerd;
03-06-2026;21:00:00;03-06-2026;21:15:00;="541448810000120868";;AMR-meter;Afname Actief;70,350;kWh;Gevalideerd;
03-06-2026;21:00:00;03-06-2026;21:15:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;21:00:00;03-06-2026;21:15:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;21:00:00;03-06-2026;21:15:00;="541448810000120868";;AMR-meter;Afname Inductief;24,500;kVArh;Gevalideerd;
03-06-2026;21:15:00;03-06-2026;21:30:00;="541448810000120868";;AMR-meter;Afname Actief;76,300;kWh;Gevalideerd;
03-06-2026;21:15:00;03-06-2026;21:30:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;21:15:00;03-06-2026;21:30:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;21:15:00;03-06-2026;21:30:00;="541448810000120868";;AMR-meter;Afname Inductief;25,550;kVArh;Gevalideerd;
03-06-2026;21:30:00;03-06-2026;21:45:00;="541448810000120868";;AMR-meter;Afname Actief;77,700;kWh;Gevalideerd;
03-06-2026;21:30:00;03-06-2026;21:45:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;21:30:00;03-06-2026;21:45:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;21:30:00;03-06-2026;21:45:00;="541448810000120868";;AMR-meter;Afname Inductief;25,900;kVArh;Gevalideerd;
03-06-2026;21:45:00;03-06-2026;22:00:00;="541448810000120868";;AMR-meter;Afname Actief;78,750;kWh;Gevalideerd;
03-06-2026;21:45:00;03-06-2026;22:00:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;21:45:00;03-06-2026;22:00:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;21:45:00;03-06-2026;22:00:00;="541448810000120868";;AMR-meter;Afname Inductief;26,600;kVArh;Gevalideerd;
03-06-2026;22:00:00;03-06-2026;22:15:00;="541448810000120868";;AMR-meter;Afname Actief;79,800;kWh;Gevalideerd;
03-06-2026;22:00:00;03-06-2026;22:15:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;22:00:00;03-06-2026;22:15:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;22:00:00;03-06-2026;22:15:00;="541448810000120868";;AMR-meter;Afname Inductief;25,550;kVArh;Gevalideerd;
03-06-2026;22:15:00;03-06-2026;22:30:00;="541448810000120868";;AMR-meter;Afname Actief;76,650;kWh;Gevalideerd;
03-06-2026;22:15:00;03-06-2026;22:30:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;22:15:00;03-06-2026;22:30:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;22:15:00;03-06-2026;22:30:00;="541448810000120868";;AMR-meter;Afname Inductief;24,850;kVArh;Gevalideerd;
03-06-2026;22:30:00;03-06-2026;22:45:00;="541448810000120868";;AMR-meter;Afname Actief;77,350;kWh;Gevalideerd;
03-06-2026;22:30:00;03-06-2026;22:45:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;22:30:00;03-06-2026;22:45:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;22:30:00;03-06-2026;22:45:00;="541448810000120868";;AMR-meter;Afname Inductief;25,550;kVArh;Gevalideerd;
03-06-2026;22:45:00;03-06-2026;23:00:00;="541448810000120868";;AMR-meter;Afname Actief;77,000;kWh;Gevalideerd;
03-06-2026;22:45:00;03-06-2026;23:00:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;22:45:00;03-06-2026;23:00:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;22:45:00;03-06-2026;23:00:00;="541448810000120868";;AMR-meter;Afname Inductief;25,200;kVArh;Gevalideerd;
03-06-2026;23:00:00;03-06-2026;23:15:00;="541448810000120868";;AMR-meter;Afname Actief;76,650;kWh;Gevalideerd;
03-06-2026;23:00:00;03-06-2026;23:15:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;23:00:00;03-06-2026;23:15:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;23:00:00;03-06-2026;23:15:00;="541448810000120868";;AMR-meter;Afname Inductief;24,850;kVArh;Gevalideerd;
03-06-2026;23:15:00;03-06-2026;23:30:00;="541448810000120868";;AMR-meter;Afname Actief;76,650;kWh;Gevalideerd;
03-06-2026;23:15:00;03-06-2026;23:30:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;23:15:00;03-06-2026;23:30:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;23:15:00;03-06-2026;23:30:00;="541448810000120868";;AMR-meter;Afname Inductief;25,200;kVArh;Gevalideerd;
03-06-2026;23:30:00;03-06-2026;23:45:00;="541448810000120868";;AMR-meter;Afname Actief;76,300;kWh;Gevalideerd;
03-06-2026;23:30:00;03-06-2026;23:45:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;23:30:00;03-06-2026;23:45:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;23:30:00;03-06-2026;23:45:00;="541448810000120868";;AMR-meter;Afname Inductief;24,850;kVArh;Gevalideerd;
03-06-2026;23:45:00;04-06-2026;00:00:00;="541448810000120868";;AMR-meter;Afname Actief;76,300;kWh;Gevalideerd;
03-06-2026;23:45:00;04-06-2026;00:00:00;="541448810000120868";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-06-2026;23:45:00;04-06-2026;00:00:00;="541448810000120868";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-06-2026;23:45:00;04-06-2026;00:00:00;="541448810000120868";;AMR-meter;Afname Inductief;25,550;kVArh;Gevalideerd;
04-06-2026;00:00:00;04-06-2026;00:15:00;="541448810000120868";;AMR-meter;Afname Actief;76,650;kWh;Gevalideerd;
